datetime,count
2011-04-27 16:00,283.1
2011-04-27 17:00,393.05
2011-04-27 18:00,367.58
2011-04-27 19:00,323.18
2011-04-27 20:00,227.75
2011-04-27 21:00,145.08
2011-04-27 22:00,96.6
2011-04-27 23:00,65.22
2011-04-28 0:00,40.79
2011-04-28 1:00,16.17
2011-04-28 2:00,7.72
2011-04-28 3:00,5.15
2011-04-28 4:00,5.4
2011-04-28 5:00,21.55
2011-04-28 6:00,100.81
2011-04-28 7:00,297.4
2011-04-28 8:00,428.61
2011-04-28 9:00,182.74
2011-04-28 10:00,120.21
2011-04-28 11:00,124.02
2011-04-28 12:00,162.76
2011-04-28 13:00,140.97
2011-04-28 14:00,138.16
2011-04-28 15:00,176.24
2011-04-28 16:00,253.29
2011-04-28 17:00,517.07
2011-04-28 18:00,443.06
2011-04-28 19:00,363.93
2011-04-28 20:00,249.03
2011-04-28 21:00,199.27
2011-04-28 22:00,145.49
2011-04-28 23:00,107.62666666666668
2011-04-29 0:00,57.36
2011-04-29 1:00,28.24
2011-04-29 2:00,20.82
2011-04-29 3:00,5.8
2011-04-29 4:00,4.83
2011-04-29 5:00,23.74
2011-04-29 6:00,102.37
2011-04-29 7:00,281.86
2011-04-29 8:00,475.44
2011-04-29 9:00,215.53
2011-04-29 10:00,149.83
2011-04-29 11:00,181.55
2011-04-29 12:00,234.98
2011-04-29 13:00,233.78
2011-04-29 14:00,238.71
2011-04-29 15:00,230.17
2011-04-29 16:00,289.45
2011-04-29 17:00,386.4
2011-04-29 18:00,377.21
2011-04-29 19:00,227.81
2011-04-29 20:00,173.99
2011-04-29 21:00,130.43
2011-04-29 22:00,105.38
2011-04-29 23:00,72.78
2011-04-30 0:00,55.65
2011-04-30 1:00,52.08
2011-04-30 2:00,49.2
2011-04-30 3:00,21.37
2011-04-30 4:00,7.06
2011-04-30 5:00,6.55
2011-04-30 6:00,20.96
2011-04-30 7:00,53.19
2011-04-30 8:00,73.54
2011-04-30 9:00,160.56
2011-04-30 10:00,264.28
2011-04-30 11:00,319.17
2011-04-30 12:00,346.8
2011-04-30 13:00,361.04
2011-04-30 14:00,347.15
2011-04-30 15:00,370.94
2011-04-30 16:00,358.63
2011-04-30 17:00,324.2033333333333
2011-04-30 18:00,310.59
2011-04-30 19:00,254.21
2011-04-30 20:00,136.9
2011-04-30 21:00,103.72
2011-04-30 22:00,93.41
2011-04-30 23:00,67.66
2011-05-20 0:00,38.8
2011-05-20 1:00,19.53
2011-05-20 2:00,11.62
2011-05-20 3:00,5.93
2011-05-20 4:00,5.25
2011-05-20 5:00,22.55
2011-05-20 6:00,86.07
2011-05-20 7:00,277.86
2011-05-20 8:00,449.18
2011-05-20 9:00,213.55
2011-05-20 10:00,161.87
2011-05-20 11:00,173.87
2011-05-20 12:00,251.31
2011-05-20 13:00,245.99
2011-05-20 14:00,250.31
2011-05-20 15:00,270.4
2011-05-20 16:00,348.68
2011-05-20 17:00,442.69
2011-05-20 18:00,475.49
2011-05-20 19:00,310.49
2011-05-20 20:00,226.88
2011-05-20 21:00,186.22
2011-05-20 22:00,141.57
2011-05-20 23:00,116.0
2011-05-21 0:00,93.25
2011-05-21 1:00,73.65
2011-05-21 2:00,60.26
2011-05-21 3:00,25.8
2011-05-21 4:00,7.25
2011-05-21 5:00,8.5
2011-05-21 6:00,19.18
2011-05-21 7:00,49.59
2011-05-21 8:00,134.2
2011-05-21 9:00,210.72
2011-05-21 10:00,283.0
2011-05-21 11:00,376.75
2011-05-21 12:00,382.84
2011-05-21 13:00,399.84
2011-05-21 14:00,394.11
2011-05-21 15:00,407.05
2011-05-21 16:00,414.03
2011-05-21 17:00,364.2699999999999
2011-05-21 18:00,368.35
2011-05-21 19:00,340.8
2011-05-21 20:00,226.5
2011-05-21 21:00,190.34
2011-05-21 22:00,144.96
2011-05-21 23:00,131.07
2011-05-22 0:00,107.76
2011-05-22 1:00,72.42
2011-05-22 2:00,56.99
2011-05-22 3:00,33.1
2011-05-22 4:00,12.33
2011-05-22 5:00,12.46
2011-05-22 6:00,14.55
2011-05-22 7:00,41.01
2011-05-22 8:00,88.68
2011-05-22 9:00,179.35
2011-05-22 10:00,270.47
2011-05-22 11:00,370.06
2011-05-22 12:00,381.92
2011-05-22 13:00,380.19
2011-05-22 14:00,330.86
2011-05-22 15:00,374.53
2011-05-22 16:00,371.45
2011-05-22 17:00,367.3383333333333
2011-05-22 18:00,349.39
2011-05-22 19:00,316.16
2011-05-22 20:00,241.97
2011-05-22 21:00,172.48
2011-05-22 22:00,126.54
2011-05-22 23:00,92.68
2011-05-23 0:00,27.39
2011-05-23 1:00,16.37
2011-05-23 2:00,5.84
2011-05-23 3:00,4.15
2011-05-23 4:00,5.04
2011-05-23 5:00,18.74
2011-05-23 6:00,91.38
2011-05-23 7:00,271.44
2011-05-23 8:00,363.16
2011-05-23 9:00,183.67
2011-05-23 10:00,118.07
2011-05-23 11:00,138.68
2011-05-23 12:00,159.99
2011-05-23 13:00,174.79
2011-05-23 14:00,147.76
2011-05-23 15:00,156.64
2011-05-23 16:00,279.2
2011-05-23 17:00,455.14
2011-05-23 18:00,480.98
2011-05-23 19:00,373.18
2011-05-23 20:00,232.06
2011-05-23 21:00,117.1
2011-05-23 22:00,125.42
2011-05-23 23:00,66.72
2011-05-24 0:00,21.35
2011-05-24 1:00,11.31
2011-05-24 2:00,6.7
2011-05-24 3:00,4.14
2011-05-24 4:00,6.12
2011-05-24 5:00,16.21
2011-05-24 6:00,104.7
2011-05-24 7:00,160.27
2011-05-24 8:00,330.43
2011-05-24 9:00,204.1
2011-05-24 10:00,121.36
2011-05-24 11:00,149.68
2011-05-24 12:00,181.4
2011-05-24 13:00,186.37
2011-05-24 14:00,157.79
2011-05-24 15:00,171.77
2011-05-24 16:00,291.33
2011-05-24 17:00,509.07
2011-05-24 18:00,505.09
2011-05-24 19:00,355.12
2011-05-24 20:00,279.65
2011-05-24 21:00,216.87
2011-05-24 22:00,84.24
2011-05-24 23:00,74.73
2011-05-25 0:00,23.71
2011-05-25 1:00,12.82
2011-05-25 2:00,8.36
2011-05-25 3:00,5.08
2011-05-25 4:00,5.6
2011-05-25 5:00,26.47
2011-05-25 6:00,107.39
2011-05-25 7:00,340.83
2011-05-25 8:00,435.91
2011-05-25 9:00,209.01
2011-05-25 10:00,130.25
2011-05-25 11:00,150.92
2011-05-25 12:00,204.03
2011-05-25 13:00,188.7
2011-05-25 14:00,157.64
2011-05-25 15:00,160.2
2011-05-25 16:00,283.98
2011-05-25 17:00,557.55
2011-05-25 18:00,531.35
2011-05-25 19:00,407.49
2011-05-25 20:00,310.88
2011-05-25 21:00,208.17
2011-05-25 22:00,158.01
2011-05-25 23:00,88.85333333333332
2011-05-26 0:00,48.51
2011-05-26 1:00,22.31
2011-05-26 2:00,11.26
2011-05-26 3:00,5.16
2011-05-26 4:00,5.58
2011-05-26 5:00,20.55
2011-05-26 6:00,89.39
2011-05-26 7:00,268.81
2011-05-26 8:00,421.19
2011-05-26 9:00,204.56
2011-05-26 10:00,114.34
2011-05-26 11:00,152.28
2011-05-26 12:00,185.75
2011-05-26 13:00,168.58
2011-05-26 14:00,161.98
2011-05-26 15:00,166.45
2011-05-26 16:00,266.04
2011-05-26 17:00,524.66
2011-05-26 18:00,513.5
2011-05-26 19:00,356.6
2011-05-26 20:00,298.95
2011-05-26 21:00,206.04
2011-05-26 22:00,157.55
2011-05-26 23:00,122.96466666666666
2011-05-27 0:00,63.59
2011-05-27 1:00,25.67
2011-05-27 2:00,14.64
2011-05-27 3:00,6.04
2011-05-27 4:00,5.31
2011-05-27 5:00,27.56
2011-05-27 6:00,106.45
2011-05-27 7:00,278.02
2011-05-27 8:00,447.47
2011-05-27 9:00,222.37
2011-05-27 10:00,151.82
2011-05-27 11:00,160.99
2011-05-27 12:00,222.95
2011-05-27 13:00,222.81
2011-05-27 14:00,213.98
2011-05-27 15:00,220.89
2011-05-27 16:00,314.12
2011-05-27 17:00,512.33
2011-05-27 18:00,436.2
2011-05-27 19:00,299.21
2011-05-27 20:00,219.79
2011-05-27 21:00,168.22
2011-05-27 22:00,144.77
2011-05-27 23:00,131.92
2011-05-28 0:00,105.62
2011-05-28 1:00,83.22
2011-05-28 2:00,57.15
2011-05-28 3:00,27.93
2011-05-28 4:00,8.86
2011-05-28 5:00,10.15
2011-05-28 6:00,21.73
2011-05-28 7:00,45.0
2011-05-28 8:00,112.33
2011-05-28 9:00,206.93
2011-05-28 10:00,285.72
2011-05-28 11:00,349.18
2011-05-28 12:00,357.79
2011-05-28 13:00,378.37
2011-05-28 14:00,371.6
2011-05-28 15:00,411.67
2011-05-28 16:00,406.56
2011-05-28 17:00,400.72166666666664
2011-05-28 18:00,329.83
2011-05-28 19:00,291.19
2011-05-28 20:00,278.425
2011-05-28 21:00,206.21
2011-05-28 22:00,179.23
2011-05-28 23:00,143.24
2011-05-29 0:00,116.43
2011-05-29 1:00,87.84
2011-05-29 2:00,64.75
2011-05-29 3:00,28.22
2011-05-29 4:00,9.6
2011-05-29 5:00,13.63
2011-05-29 6:00,14.52
2011-05-29 7:00,30.11
2011-05-29 8:00,82.23
2011-05-29 9:00,127.43
2011-05-29 10:00,215.64
2011-05-29 11:00,264.21
2011-05-29 12:00,320.29
2011-05-29 13:00,369.23
2011-05-29 14:00,342.35
2011-05-29 15:00,350.24
2011-05-29 16:00,342.3
2011-05-29 17:00,350.575
2011-05-29 18:00,253.66
2011-05-29 19:00,256.21
2011-05-29 20:00,219.64
2011-05-29 21:00,162.02
2011-05-29 22:00,117.67
2011-05-29 23:00,109.03
2011-05-30 0:00,89.66
2011-05-30 1:00,74.64
2011-05-30 2:00,48.68
2011-05-30 3:00,21.13
2011-05-30 4:00,12.6
2011-05-30 5:00,11.77
2011-05-30 6:00,39.34
2011-05-30 7:00,67.23
2011-05-30 8:00,130.52
2011-05-30 9:00,223.81
2011-05-30 10:00,274.1
2011-05-30 11:00,352.81
2011-05-30 12:00,380.91
2011-05-30 13:00,378.58
2011-05-30 14:00,373.47
2011-05-30 15:00,357.37
2011-05-30 16:00,381.52
2011-05-30 17:00,447.7333333333333
2011-05-30 18:00,432.4033333333333
2011-05-30 19:00,311.13
2011-05-30 20:00,337.98
2011-05-30 21:00,347.89
2011-05-30 22:00,276.57
2011-05-30 23:00,101.33
2011-05-31 0:00,31.89
2011-05-31 1:00,17.93
2011-05-31 2:00,8.02
2011-05-31 3:00,3.71
2011-05-31 4:00,5.73
2011-05-31 5:00,26.18
2011-05-31 6:00,114.13
2011-05-31 7:00,320.92
2011-05-31 8:00,454.5
2011-05-31 9:00,187.58
2011-05-31 10:00,128.3
2011-05-31 11:00,130.94
2011-05-31 12:00,157.05
2011-05-31 13:00,149.94
2011-05-31 14:00,141.48
2011-05-31 15:00,147.27
2011-05-31 16:00,237.05
2011-05-31 17:00,512.29
2011-05-31 18:00,513.29
2011-05-31 19:00,375.73
2011-05-31 20:00,292.94
2011-05-31 21:00,214.74
2011-05-31 22:00,151.83
2011-05-31 23:00,80.38
2011-06-20 0:00,31.47
2011-06-20 1:00,17.71
2011-06-20 2:00,7.73
2011-06-20 3:00,3.6
2011-06-20 4:00,4.66
2011-06-20 5:00,18.41
2011-06-20 6:00,99.55
2011-06-20 7:00,151.85
2011-06-20 8:00,310.65
2011-06-20 9:00,194.81
2011-06-20 10:00,102.51
2011-06-20 11:00,108.27
2011-06-20 12:00,168.34
2011-06-20 13:00,172.04
2011-06-20 14:00,170.32
2011-06-20 15:00,170.93
2011-06-20 16:00,289.85
2011-06-20 17:00,518.29
2011-06-20 18:00,522.68
2011-06-20 19:00,390.97
2011-06-20 20:00,298.49
2011-06-20 21:00,201.92
2011-06-20 22:00,124.8
2011-06-20 23:00,77.12
2011-06-21 0:00,29.33
2011-06-21 1:00,11.15
2011-06-21 2:00,6.07
2011-06-21 3:00,5.0
2011-06-21 4:00,6.63
2011-06-21 5:00,19.41
2011-06-21 6:00,114.78
2011-06-21 7:00,284.65
2011-06-21 8:00,408.24
2011-06-21 9:00,185.64
2011-06-21 10:00,104.94
2011-06-21 11:00,116.05
2011-06-21 12:00,166.54
2011-06-21 13:00,165.63
2011-06-21 14:00,148.36
2011-06-21 15:00,161.53
2011-06-21 16:00,273.82
2011-06-21 17:00,543.1
2011-06-21 18:00,503.49
2011-06-21 19:00,350.06
2011-06-21 20:00,231.33
2011-06-21 21:00,224.63
2011-06-21 22:00,155.11
2011-06-21 23:00,76.5
2011-06-22 0:00,34.5
2011-06-22 1:00,17.74
2011-06-22 2:00,6.52
2011-06-22 3:00,6.22
2011-06-22 4:00,6.28
2011-06-22 5:00,24.12
2011-06-22 6:00,106.59
2011-06-22 7:00,303.61
2011-06-22 8:00,430.12
2011-06-22 9:00,190.22
2011-06-22 10:00,126.28
2011-06-22 11:00,136.54
2011-06-22 12:00,171.52
2011-06-22 13:00,163.51
2011-06-22 14:00,158.61
2011-06-22 15:00,159.42
2011-06-22 16:00,262.56
2011-06-22 17:00,479.44
2011-06-22 18:00,503.02
2011-06-22 19:00,369.89
2011-06-22 20:00,284.03
2011-06-22 21:00,221.11
2011-06-22 22:00,168.86
2011-06-22 23:00,89.82
2011-06-23 0:00,42.08
2011-06-23 1:00,21.58
2011-06-23 2:00,8.81
2011-06-23 3:00,6.24
2011-06-23 4:00,6.74
2011-06-23 5:00,25.56
2011-06-23 6:00,119.42
2011-06-23 7:00,320.87
2011-06-23 8:00,427.06
2011-06-23 9:00,198.89
2011-06-23 10:00,128.07
2011-06-23 11:00,140.3
2011-06-23 12:00,170.69
2011-06-23 13:00,181.49
2011-06-23 14:00,163.87
2011-06-23 15:00,164.32
2011-06-23 16:00,284.86
2011-06-23 17:00,499.97
2011-06-23 18:00,485.87
2011-06-23 19:00,359.65
2011-06-23 20:00,297.73
2011-06-23 21:00,216.3
2011-06-23 22:00,164.07
2011-06-23 23:00,123.18700000000001
2011-06-24 0:00,59.81
2011-06-24 1:00,23.74
2011-06-24 2:00,11.15
2011-06-24 3:00,6.56
2011-06-24 4:00,6.22
2011-06-24 5:00,23.61
2011-06-24 6:00,92.67
2011-06-24 7:00,284.44
2011-06-24 8:00,444.13
2011-06-24 9:00,227.42
2011-06-24 10:00,141.02
2011-06-24 11:00,159.92
2011-06-24 12:00,214.95
2011-06-24 13:00,204.89
2011-06-24 14:00,219.54
2011-06-24 15:00,201.53
2011-06-24 16:00,333.08
2011-06-24 17:00,557.67
2011-06-24 18:00,493.76
2011-06-24 19:00,378.47
2011-06-24 20:00,282.775
2011-06-24 21:00,225.27
2011-06-24 22:00,206.12
2011-06-24 23:00,146.4
2011-06-25 0:00,125.36
2011-06-25 1:00,78.86
2011-06-25 2:00,57.86
2011-06-25 3:00,34.48
2011-06-25 4:00,10.54
2011-06-25 5:00,11.13
2011-06-25 6:00,30.15
2011-06-25 7:00,64.48
2011-06-25 8:00,157.14
2011-06-25 9:00,212.11
2011-06-25 10:00,302.88
2011-06-25 11:00,381.16
2011-06-25 12:00,420.0
2011-06-25 13:00,422.04
2011-06-25 14:00,431.72
2011-06-25 15:00,415.15
2011-06-25 16:00,412.5
2011-06-25 17:00,412.392
2011-06-25 18:00,397.91
2011-06-25 19:00,363.55
2011-06-25 20:00,292.61
2011-06-25 21:00,230.13
2011-06-25 22:00,206.01
2011-06-25 23:00,133.545
2011-06-26 0:00,101.88
2011-06-26 1:00,90.96
2011-06-26 2:00,76.52
2011-06-26 3:00,37.05
2011-06-26 4:00,12.53
2011-06-26 5:00,16.2
2011-06-26 6:00,24.6
2011-06-26 7:00,54.61
2011-06-26 8:00,99.25
2011-06-26 9:00,192.11
2011-06-26 10:00,299.17
2011-06-26 11:00,386.3
2011-06-26 12:00,405.48
2011-06-26 13:00,400.62
2011-06-26 14:00,404.65
2011-06-26 15:00,403.39
2011-06-26 16:00,404.545
2011-06-26 17:00,374.82666666666665
2011-06-26 18:00,379.99666666666667
2011-06-26 19:00,340.88
2011-06-26 20:00,245.65
2011-06-26 21:00,187.67
2011-06-26 22:00,198.62
2011-06-26 23:00,84.7
2011-06-27 0:00,35.01
2011-06-27 1:00,11.81
2011-06-27 2:00,10.82
2011-06-27 3:00,4.91
2011-06-27 4:00,5.72
2011-06-27 5:00,19.98
2011-06-27 6:00,112.43
2011-06-27 7:00,305.36
2011-06-27 8:00,382.74
2011-06-27 9:00,196.64
2011-06-27 10:00,120.55
2011-06-27 11:00,154.58
2011-06-27 12:00,197.42
2011-06-27 13:00,173.59
2011-06-27 14:00,169.32
2011-06-27 15:00,167.11
2011-06-27 16:00,287.71
2011-06-27 17:00,569.89
2011-06-27 18:00,531.42
2011-06-27 19:00,400.09
2011-06-27 20:00,303.94
2011-06-27 21:00,188.43
2011-06-27 22:00,140.16
2011-06-27 23:00,77.82
2011-06-28 0:00,29.66
2011-06-28 1:00,16.11
2011-06-28 2:00,10.1
2011-06-28 3:00,6.28
2011-06-28 4:00,6.89
2011-06-28 5:00,23.29
2011-06-28 6:00,110.87
2011-06-28 7:00,302.8
2011-06-28 8:00,425.49
2011-06-28 9:00,193.6
2011-06-28 10:00,123.29
2011-06-28 11:00,143.66
2011-06-28 12:00,172.42
2011-06-28 13:00,166.78
2011-06-28 14:00,149.46
2011-06-28 15:00,151.48
2011-06-28 16:00,250.77
2011-06-28 17:00,462.9
2011-06-28 18:00,413.17
2011-06-28 19:00,305.55
2011-06-28 20:00,288.73
2011-06-28 21:00,211.03
2011-06-28 22:00,156.23
2011-06-28 23:00,88.32
2011-06-29 0:00,31.05
2011-06-29 1:00,19.47
2011-06-29 2:00,8.27
2011-06-29 3:00,6.3
2011-06-29 4:00,7.02
2011-06-29 5:00,26.66
2011-06-29 6:00,106.5
2011-06-29 7:00,301.01
2011-06-29 8:00,449.46
2011-06-29 9:00,205.31
2011-06-29 10:00,123.03
2011-06-29 11:00,161.72
2011-06-29 12:00,205.61
2011-06-29 13:00,194.04
2011-06-29 14:00,166.72
2011-06-29 15:00,173.84
2011-06-29 16:00,288.7
2011-06-29 17:00,544.06
2011-06-29 18:00,553.84
2011-06-29 19:00,370.3
2011-06-29 20:00,267.07
2011-06-29 21:00,225.99
2011-06-29 22:00,168.82
2011-06-29 23:00,95.12
2011-06-30 0:00,47.34
2011-06-30 1:00,22.02
2011-06-30 2:00,9.65
2011-06-30 3:00,6.84
2011-06-30 4:00,6.8
2011-06-30 5:00,27.03
2011-06-30 6:00,114.27
2011-06-30 7:00,324.62
2011-06-30 8:00,424.51
2011-06-30 9:00,208.17
2011-06-30 10:00,127.45
2011-06-30 11:00,156.96
2011-06-30 12:00,213.8
2011-06-30 13:00,196.8
2011-06-30 14:00,168.82
2011-06-30 15:00,180.05
2011-06-30 16:00,280.13
2011-06-30 17:00,570.15
2011-06-30 18:00,555.09
2011-06-30 19:00,378.44
2011-06-30 20:00,293.25
2011-06-30 21:00,220.09
2011-06-30 22:00,171.07
2011-06-30 23:00,127.66199999999999
2011-07-20 0:00,33.4
2011-07-20 1:00,16.6
2011-07-20 2:00,6.33
2011-07-20 3:00,6.0
2011-07-20 4:00,6.53
2011-07-20 5:00,30.16
2011-07-20 6:00,123.61
2011-07-20 7:00,299.53
2011-07-20 8:00,422.5
2011-07-20 9:00,202.24
2011-07-20 10:00,117.0
2011-07-20 11:00,139.28
2011-07-20 12:00,166.02
2011-07-20 13:00,157.42
2011-07-20 14:00,149.46
2011-07-20 15:00,154.98
2011-07-20 16:00,252.22
2011-07-20 17:00,507.07
2011-07-20 18:00,515.85
2011-07-20 19:00,377.84
2011-07-20 20:00,294.9
2011-07-20 21:00,218.85
2011-07-20 22:00,165.64
2011-07-20 23:00,107.09
2011-07-21 0:00,46.06
2011-07-21 1:00,17.84
2011-07-21 2:00,7.6
2011-07-21 3:00,5.73
2011-07-21 4:00,5.9
2011-07-21 5:00,21.12
2011-07-21 6:00,121.68
2011-07-21 7:00,313.19
2011-07-21 8:00,427.64
2011-07-21 9:00,194.25
2011-07-21 10:00,122.72
2011-07-21 11:00,128.88
2011-07-21 12:00,147.23
2011-07-21 13:00,143.85
2011-07-21 14:00,139.22
2011-07-21 15:00,142.83
2011-07-21 16:00,244.34
2011-07-21 17:00,461.44
2011-07-21 18:00,474.49
2011-07-21 19:00,384.43
2011-07-21 20:00,285.86
2011-07-21 21:00,224.05
2011-07-21 22:00,168.42
2011-07-21 23:00,119.59
2011-07-22 0:00,56.95
2011-07-22 1:00,31.76
2011-07-22 2:00,19.56
2011-07-22 3:00,7.08
2011-07-22 4:00,7.66
2011-07-22 5:00,23.84
2011-07-22 6:00,101.6
2011-07-22 7:00,284.37
2011-07-22 8:00,443.88
2011-07-22 9:00,223.21
2011-07-22 10:00,138.35
2011-07-22 11:00,158.67
2011-07-22 12:00,196.09
2011-07-22 13:00,195.14
2011-07-22 14:00,195.0
2011-07-22 15:00,179.82
2011-07-22 16:00,317.67
2011-07-22 17:00,474.36
2011-07-22 18:00,458.34
2011-07-22 19:00,350.13
2011-07-22 20:00,279.08
2011-07-22 21:00,223.82
2011-07-22 22:00,194.83
2011-07-22 23:00,145.49
2011-07-23 0:00,109.15
2011-07-23 1:00,85.92
2011-07-23 2:00,65.12
2011-07-23 3:00,29.3
2011-07-23 4:00,10.58
2011-07-23 5:00,10.43
2011-07-23 6:00,33.96
2011-07-23 7:00,70.58
2011-07-23 8:00,158.62
2011-07-23 9:00,219.46
2011-07-23 10:00,291.36
2011-07-23 11:00,324.9
2011-07-23 12:00,365.07
2011-07-23 13:00,343.69
2011-07-23 14:00,358.56
2011-07-23 15:00,360.06
2011-07-23 16:00,393.46
2011-07-23 17:00,376.88
2011-07-23 18:00,367.7
2011-07-23 19:00,311.58
2011-07-23 20:00,295.81
2011-07-23 21:00,243.17
2011-07-23 22:00,200.37
2011-07-23 23:00,139.34
2011-07-24 0:00,112.22
2011-07-24 1:00,90.57
2011-07-24 2:00,79.97
2011-07-24 3:00,32.62
2011-07-24 4:00,9.03
2011-07-24 5:00,9.41
2011-07-24 6:00,22.4
2011-07-24 7:00,62.07
2011-07-24 8:00,112.67
2011-07-24 9:00,179.63
2011-07-24 10:00,292.02
2011-07-24 11:00,332.07
2011-07-24 12:00,356.06
2011-07-24 13:00,348.81
2011-07-24 14:00,347.11
2011-07-24 15:00,339.7
2011-07-24 16:00,377.18
2011-07-24 17:00,378.38
2011-07-24 18:00,366.63
2011-07-24 19:00,341.64
2011-07-24 20:00,265.69
2011-07-24 21:00,216.38
2011-07-24 22:00,157.48
2011-07-24 23:00,86.46
2011-07-25 0:00,45.96
2011-07-25 1:00,14.26
2011-07-25 2:00,7.0
2011-07-25 3:00,5.26
2011-07-25 4:00,6.29
2011-07-25 5:00,22.37
2011-07-25 6:00,115.22
2011-07-25 7:00,307.58
2011-07-25 8:00,406.23
2011-07-25 9:00,185.84
2011-07-25 10:00,120.61
2011-07-25 11:00,126.5
2011-07-25 12:00,157.25
2011-07-25 13:00,150.26
2011-07-25 14:00,124.66
2011-07-25 15:00,124.14
2011-07-25 16:00,208.51
2011-07-25 17:00,491.15
2011-07-25 18:00,471.19
2011-07-25 19:00,390.5
2011-07-25 20:00,282.33
2011-07-25 21:00,152.01
2011-07-25 22:00,129.48
2011-07-25 23:00,68.38
2011-07-26 0:00,29.29
2011-07-26 1:00,15.28
2011-07-26 2:00,9.05
2011-07-26 3:00,5.16
2011-07-26 4:00,6.56
2011-07-26 5:00,25.33
2011-07-26 6:00,113.6
2011-07-26 7:00,305.66
2011-07-26 8:00,430.34
2011-07-26 9:00,196.45
2011-07-26 10:00,128.51
2011-07-26 11:00,154.06
2011-07-26 12:00,196.02
2011-07-26 13:00,188.32
2011-07-26 14:00,170.94
2011-07-26 15:00,167.33
2011-07-26 16:00,280.67
2011-07-26 17:00,545.81
2011-07-26 18:00,509.47
2011-07-26 19:00,376.35
2011-07-26 20:00,295.39
2011-07-26 21:00,237.62
2011-07-26 22:00,160.56
2011-07-26 23:00,79.74
2011-07-27 0:00,44.64
2011-07-27 1:00,16.24
2011-07-27 2:00,10.31
2011-07-27 3:00,4.34
2011-07-27 4:00,5.34
2011-07-27 5:00,28.17
2011-07-27 6:00,113.65
2011-07-27 7:00,304.33
2011-07-27 8:00,444.65
2011-07-27 9:00,196.82
2011-07-27 10:00,115.74
2011-07-27 11:00,158.95
2011-07-27 12:00,210.93
2011-07-27 13:00,196.87
2011-07-27 14:00,173.56
2011-07-27 15:00,180.0
2011-07-27 16:00,275.21
2011-07-27 17:00,570.46
2011-07-27 18:00,549.47
2011-07-27 19:00,395.84
2011-07-27 20:00,297.07
2011-07-27 21:00,225.61
2011-07-27 22:00,160.46
2011-07-27 23:00,80.63
2011-07-28 0:00,49.63
2011-07-28 1:00,21.23
2011-07-28 2:00,8.49
2011-07-28 3:00,7.06
2011-07-28 4:00,6.08
2011-07-28 5:00,29.42
2011-07-28 6:00,112.18
2011-07-28 7:00,311.02
2011-07-28 8:00,422.79
2011-07-28 9:00,192.14
2011-07-28 10:00,118.47
2011-07-28 11:00,130.52
2011-07-28 12:00,156.96
2011-07-28 13:00,149.47
2011-07-28 14:00,160.37
2011-07-28 15:00,154.18
2011-07-28 16:00,250.47
2011-07-28 17:00,512.26
2011-07-28 18:00,505.12
2011-07-28 19:00,372.09
2011-07-28 20:00,286.85
2011-07-28 21:00,209.51
2011-07-28 22:00,160.95
2011-07-28 23:00,120.98333333333332
2011-07-29 0:00,56.07
2011-07-29 1:00,27.75
2011-07-29 2:00,19.67
2011-07-29 3:00,6.3
2011-07-29 4:00,6.93
2011-07-29 5:00,22.13
2011-07-29 6:00,101.01
2011-07-29 7:00,291.81
2011-07-29 8:00,428.3
2011-07-29 9:00,223.49
2011-07-29 10:00,140.76
2011-07-29 11:00,160.15
2011-07-29 12:00,194.4
2011-07-29 13:00,191.94
2011-07-29 14:00,192.76
2011-07-29 15:00,186.98
2011-07-29 16:00,321.28
2011-07-29 17:00,477.96
2011-07-29 18:00,462.23
2011-07-29 19:00,355.59
2011-07-29 20:00,271.49
2011-07-29 21:00,238.88
2011-07-29 22:00,203.92
2011-07-29 23:00,139.21
2011-07-30 0:00,133.44
2011-07-30 1:00,85.57
2011-07-30 2:00,66.72
2011-07-30 3:00,35.98
2011-07-30 4:00,10.39
2011-07-30 5:00,11.44
2011-07-30 6:00,29.39
2011-07-30 7:00,57.76
2011-07-30 8:00,151.0
2011-07-30 9:00,222.56
2011-07-30 10:00,291.84
2011-07-30 11:00,336.69
2011-07-30 12:00,383.56
2011-07-30 13:00,386.06
2011-07-30 14:00,371.29
2011-07-30 15:00,357.66
2011-07-30 16:00,390.68
2011-07-30 17:00,376.41
2011-07-30 18:00,355.39
2011-07-30 19:00,362.0
2011-07-30 20:00,265.368
2011-07-30 21:00,239.32
2011-07-30 22:00,194.34
2011-07-30 23:00,142.04
2011-07-31 0:00,111.77
2011-07-31 1:00,96.35
2011-07-31 2:00,83.94
2011-07-31 3:00,33.02
2011-07-31 4:00,9.96
2011-07-31 5:00,10.93
2011-07-31 6:00,23.51
2011-07-31 7:00,63.17
2011-07-31 8:00,116.59
2011-07-31 9:00,190.12
2011-07-31 10:00,277.56
2011-07-31 11:00,333.96
2011-07-31 12:00,373.46
2011-07-31 13:00,368.51
2011-07-31 14:00,356.94
2011-07-31 15:00,346.78
2011-07-31 16:00,378.56
2011-07-31 17:00,362.68
2011-07-31 18:00,367.25
2011-07-31 19:00,323.94
2011-07-31 20:00,260.34
2011-07-31 21:00,223.63
2011-07-31 22:00,151.28
2011-07-31 23:00,84.2
2011-08-20 0:00,108.18
2011-08-20 1:00,83.57
2011-08-20 2:00,60.35
2011-08-20 3:00,31.35
2011-08-20 4:00,9.3
2011-08-20 5:00,17.85
2011-08-20 6:00,21.89
2011-08-20 7:00,47.24
2011-08-20 8:00,116.96
